step,amount,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
574,6881.58,1,0,0,0,0,0
276,8576.99,0,0,0,1,0,0
303,20970.88,0,0,0,1,0,0
236,289738.54,1,0,0,0,0,0
405,189280.29,0,1,0,0,0,0
282,6100.9,0,0,0,1,0,0
137,170325.04,1,0,0,0,0,0
211,29177.94,0,1,0,0,0,0
279,86014.3,0,1,0,0,0,0
119,4000.39,0,0,0,1,0,0
207,120951.35,1,0,0,0,0,0
189,709125.76,0,0,0,0,1,0
336,6186.39,0,0,0,1,0,0
138,185589.41,1,0,0,0,0,0
18,3231.31,0,0,0,1,0,0
14,167933.78,0,1,0,0,0,0
300,33735.47,0,0,0,1,0,0
371,991.18,0,0,0,1,0,0
398,265887.57,0,1,0,0,0,0
352,7615.23,0,0,0,1,0,0
637,167747.01,0,1,0,0,0,0
120,99611.66,1,0,0,0,0,0
48,4954.1,0,0,0,1,0,0
18,6811.03,0,0,0,1,0,0
154,1899.0,0,0,0,1,0,0
201,5428.22,0,0,0,1,0,0
129,1633.27,0,0,0,1,0,0
17,180104.46,1,0,0,0,0,0
382,7919.42,0,0,0,1,0,0
304,202061.71,0,1,0,0,0,0
283,24194.62,0,0,0,1,0,0
234,25750.22,0,0,0,1,0,0
17,144308.89,0,0,0,0,1,0
40,1031094.56,0,0,0,0,1,0
210,16570.99,0,0,0,1,0,0
352,200832.57,1,0,0,0,0,0
13,123863.74,1,0,0,0,0,0
17,161715.65,1,0,0,0,0,0
41,43298.49,0,1,0,0,0,0
277,205936.06,0,1,0,0,0,0
158,202173.35,0,1,0,0,0,0
380,1691.49,0,0,0,1,0,0
493,117524.1,1,0,0,0,0,0
327,7818.46,0,1,0,0,0,0
522,185455.49,0,1,0,0,0,0
253,18041.02,0,0,0,1,0,0
181,244766.59,1,0,0,0,0,0
159,113944.14,0,0,0,0,1,0
14,363269.58,1,0,0,0,0,0
42,8671.52,0,0,0,1,0,0
213,258244.36,0,1,0,0,0,0
235,12615.67,0,0,0,1,0,0
183,200423.86,1,0,0,0,0,0
514,220859.2,1,0,0,0,0,0
710,686902.29,0,0,0,0,1,0
525,15770.31,0,0,0,1,0,0
201,29380.98,0,0,0,0,1,0
183,69138.66,0,1,0,0,0,0
274,11973.38,0,0,0,1,0,0
256,49214.21,0,1,0,0,0,0
137,137547.07,0,1,0,0,0,0
281,15477.85,0,0,0,1,0,0
380,367.74,0,0,0,1,0,0
322,10913402.24,0,0,0,0,1,0
258,232976.77,0,1,0,0,0,0
257,232794.29,0,1,0,0,0,0
142,39871.39,0,0,0,1,0,0
308,27727.53,0,0,0,1,0,0
280,10316.09,0,0,0,1,0,0
191,150465.88,0,1,0,0,0,0
327,61176.29,0,1,0,0,0,0
13,60.4,0,0,0,1,0,0
232,525083.56,0,1,0,0,0,0
15,7383.39,0,0,0,1,0,0
238,70364.26,0,1,0,0,0,0
35,110518.97,0,1,0,0,0,0
236,11015.06,0,0,0,1,0,0
133,14973.69,0,1,0,0,0,0
159,30269.82,0,0,0,1,0,0
182,8543.72,0,0,0,1,0,0
180,8605.68,0,0,0,1,0,0
307,101016.22,1,0,0,0,0,0
329,1396131.86,0,0,0,0,1,0
397,121963.74,0,1,0,0,0,0
284,92318.87,0,1,0,0,0,0
335,1893.09,0,0,0,1,0,0
43,193893.7,1,0,0,0,0,0
256,1404.74,0,0,0,1,0,0
250,13332.11,0,0,0,1,0,0
277,132381.48,0,1,0,0,0,0
380,1022.96,0,0,0,1,0,0
187,100076.55,1,0,0,0,0,0
138,366.83,0,0,0,1,0,0
136,133668.95,0,1,0,0,0,0
36,257629.09,0,1,0,0,0,0
163,100358.94,0,1,0,0,0,0
308,25026.28,1,0,0,0,0,0
384,31740.67,0,0,0,1,0,0
307,8735.88,0,0,0,1,0,0
420,22138.95,0,1,0,0,0,0
139,378372.19,0,1,0,0,0,0
212,7024.93,0,0,0,1,0,0
165,83847.07,0,0,0,0,1,0
252,262433.51,0,0,0,0,1,0
180,48700.42,1,0,0,0,0,0
138,14572.43,0,0,0,1,0,0
323,102030.23,0,1,0,0,0,0
238,15084.38,0,0,0,1,0,0
592,152092.75,1,0,0,0,0,0
37,39629.98,0,0,0,1,0,0
203,341769.49,1,0,0,0,0,0
159,417231.1,1,0,0,0,0,0
402,215253.45,0,0,0,0,1,0
404,10018.63,0,0,0,1,0,0
306,146998.86,1,0,0,0,0,0
321,45032.67,0,0,0,0,1,0
599,3523.15,0,0,0,1,0,0
259,21757.42,1,0,0,0,0,0
394,261662.38,0,1,0,0,0,0
186,155880.15,1,0,0,0,0,0
353,15963.4,0,0,0,1,0,0
398,4876.96,0,0,0,1,0,0
20,8934.75,0,0,0,1,0,0
332,5750.46,0,0,0,1,0,0
133,36257.04,0,0,0,1,0,0
308,459094.01,0,1,0,0,0,0
281,15383.83,0,0,0,1,0,0
404,99762.92,0,1,0,0,0,0
205,1375.56,0,0,0,1,0,0
277,12649.15,0,0,0,1,0,0
43,19901.16,0,0,0,1,0,0
301,25729.95,0,0,0,1,0,0
400,7126.45,0,0,0,1,0,0
370,2263.74,0,0,0,0,1,0
330,190537.75,0,1,0,0,0,0
187,2069.16,0,0,0,1,0,0
154,322953.46,0,1,0,0,0,0
189,687.24,0,0,0,1,0,0
328,2773.14,0,0,0,1,0,0
230,78579.29,1,0,0,0,0,0
329,101810.16,0,1,0,0,0,0
304,2079.98,0,0,0,1,0,0
323,627.71,0,0,0,1,0,0
406,36078.82,0,0,0,1,0,0
265,127419.67,1,0,0,0,0,0
44,169078.39,0,1,0,0,0,0
153,82992.67,0,1,0,0,0,0
18,222161.93,1,0,0,0,0,0
402,14034.24,0,0,0,1,0,0
8,325146.24,1,0,0,0,0,0
373,16273.03,0,1,0,0,0,0
260,265537.49,0,0,0,0,1,0
15,550902.35,0,1,0,0,0,0
395,16572.66,1,0,0,0,0,0
129,32852.71,0,0,0,0,1,0
332,78361.86,0,1,0,0,0,0
12,299783.29,0,1,0,0,0,0
37,78435.88,0,1,0,0,0,0
160,65598.35,0,1,0,0,0,0
396,15243.59,0,0,0,1,0,0
163,10951.94,0,0,0,1,0,0
204,7008.78,0,0,0,1,0,0
184,4808.5,0,0,0,1,0,0
163,798.24,0,0,0,1,0,0
398,36286.53,0,1,0,0,0,0
93,35304.37,1,0,0,0,0,0
350,126409.3,1,0,0,0,0,0
138,49478.09,1,0,0,0,0,0
157,16774.91,0,0,0,1,0,0
352,394485.56,0,1,0,0,0,0
181,101210.24,0,1,0,0,0,0
35,1619.09,0,0,0,1,0,0
565,31236.17,0,0,0,1,0,0
131,145578.83,1,0,0,0,0,0
44,1696.97,0,0,0,1,0,0
358,16283.42,0,0,0,1,0,0
154,212243.48,0,1,0,0,0,0
20,6263.22,0,0,0,1,0,0
159,63616.44,0,1,0,0,0,0
256,169506.69,0,1,0,0,0,0
153,270893.22,0,1,0,0,0,0
375,111641.43,1,0,0,0,0,0
185,265144.17,1,0,0,0,0,0
227,40590.47,0,0,0,1,0,0
138,163226.8,0,1,0,0,0,0
233,264240.0,0,1,0,0,0,0
130,530808.68,0,1,0,0,0,0
37,7964.01,0,0,0,1,0,0
226,43875.7,0,0,0,1,0,0
304,196871.14,1,0,0,0,0,0
257,136477.56,1,0,0,0,0,0
10,314892.57,0,0,0,0,1,0
256,16328.39,0,0,0,1,0,0
282,160142.98,0,1,0,0,0,0
40,30885.85,0,1,0,0,0,0
379,132806.37,1,0,0,0,0,0
563,72313.57,0,1,0,0,0,0
179,333313.52,1,0,0,0,0,0
332,174455.72,1,0,0,0,0,0
186,14410.52,0,0,0,1,0,0
16,3106.17,0,0,0,1,0,0
37,704.13,0,0,0,1,0,0
163,241455.14,0,1,0,0,0,0
528,1064632.53,0,0,0,0,1,0
129,5486.94,0,0,0,1,0,0
260,9728.76,0,1,0,0,0,0
546,9451.4,0,0,0,1,0,0
39,110102.06,0,1,0,0,0,0
157,156654.45,0,1,0,0,0,0
328,48204.44,0,0,0,1,0,0
322,17912.84,0,0,0,1,0,0
133,661236.86,0,0,0,0,1,0
155,12517.08,0,1,0,0,0,0
251,22839.03,0,0,0,1,0,0
131,489847.16,0,1,0,0,0,0
205,106233.75,0,1,0,0,0,0
160,131823.74,1,0,0,0,0,0
165,178198.01,1,0,0,0,0,0
231,9141.17,0,0,0,1,0,0
307,155020.63,0,1,0,0,0,0
9,1657273.86,0,0,0,0,1,0
44,1407.06,0,0,1,0,0,0
300,56458.22,0,1,0,0,0,0
255,166913.57,0,1,0,0,0,0
402,187831.53,1,0,0,0,0,0
522,32912.09,0,0,0,1,0,0
135,65294.14,1,0,0,0,0,0
179,30279.99,0,0,0,0,1,0
403,3052.91,0,0,0,1,0,0
260,1864.01,0,0,0,1,0,0
180,187484.73,0,1,0,0,0,0
258,4558.54,0,0,0,1,0,0
250,154167.96,1,0,0,0,0,0
330,183832.36,0,1,0,0,0,0
16,7239.01,0,0,0,1,0,0
22,14274.7,0,0,0,1,0,0
715,271780.09,0,1,0,0,0,0
232,15401.67,0,0,0,1,0,0
36,391358.69,0,1,0,0,0,0
214,8700.93,0,0,0,1,0,0
379,2853.58,0,0,0,1,0,0
164,144278.85,0,1,0,0,0,0
11,260551.72,1,0,0,0,0,0
331,14480.81,0,0,0,1,0,0
203,255698.84,1,0,0,0,0,0
327,48850.69,0,0,0,1,0,0
305,88794.39,0,1,0,0,0,0
394,198055.72,1,0,0,0,0,0
399,145398.91,0,1,0,0,0,0
153,249372.37,0,1,0,0,0,0
43,78883.96,1,0,0,0,0,0
255,16402.11,0,0,0,1,0,0
396,194474.93,1,0,0,0,0,0
249,267570.74,1,0,0,0,0,0
373,14603.01,0,0,0,1,0,0
544,71760.65,0,1,0,0,0,0
346,963954.45,0,0,0,0,1,0
382,1197.85,0,0,0,1,0,0
229,6941.76,0,0,0,1,0,0
379,2441.55,0,1,0,0,0,0
399,4724387.93,0,0,0,0,1,0
377,84865.17,0,1,0,0,0,0
21,293404.42,1,0,0,0,0,0
373,252461.04,0,1,0,0,0,0
132,23295.21,0,0,0,1,0,0
40,144150.52,1,0,0,0,0,0
164,210814.96,0,1,0,0,0,0
203,256831.93,0,1,0,0,0,0
354,11914.71,0,0,0,1,0,0
158,16508.75,0,0,0,1,0,0
307,30488.48,0,0,0,1,0,0
140,143695.17,0,1,0,0,0,0
227,6556.54,0,0,0,1,0,0
404,8970.87,0,0,0,1,0,0
374,25173.58,1,0,0,0,0,0
204,396147.31,0,0,0,0,1,0
310,86603.68,0,1,0,0,0,0
323,10429.43,0,0,0,1,0,0
298,2626534.35,0,0,0,0,1,0
137,6278.76,1,0,0,0,0,0
405,140145.1,0,1,0,0,0,0
353,115578.69,0,1,0,0,0,0
331,12632.1,0,0,0,1,0,0
281,7986.59,0,0,0,1,0,0
165,10658.6,0,0,0,1,0,0
133,7167.35,0,0,0,1,0,0
356,148135.28,1,0,0,0,0,0
153,167580.61,0,0,0,0,1,0
284,1906.42,0,0,0,1,0,0
256,47677.8,0,1,0,0,0,0
587,18521.51,0,0,0,1,0,0
154,30860.44,0,1,0,0,0,0
185,122199.79,1,0,0,0,0,0
332,15440.75,0,0,0,1,0,0
236,19174.34,0,0,0,1,0,0
203,76499.02,0,0,0,0,1,0
401,38006.66,0,1,0,0,0,0
44,13199.13,0,0,0,1,0,0
234,120460.26,1,0,0,0,0,0
165,2676.89,0,0,0,1,0,0
275,371448.03,0,0,0,0,1,0
24,413359.43,0,1,0,0,0,0
137,376414.78,0,1,0,0,0,0
179,137930.44,1,0,0,0,0,0
11,14788.09,0,0,0,1,0,0
186,1207083.87,0,0,0,0,1,0
382,299361.87,1,0,0,0,0,0
495,10672.39,0,0,0,1,0,0
251,59991.38,0,1,0,0,0,0
165,366902.05,1,0,0,0,0,0
351,30467.42,0,1,0,0,0,0
357,30531.29,0,0,0,1,0,0
371,15558.33,0,0,0,1,0,0
15,797.89,0,0,0,1,0,0
250,10534.26,0,0,0,1,0,0
15,16066.55,0,0,0,1,0,0
304,386024.26,0,1,0,0,0,0
574,72028.01,1,0,0,0,0,0
278,59704.07,0,1,0,0,0,0
256,130854.55,1,0,0,0,0,0
399,112394.72,0,1,0,0,0,0
234,17578.7,0,0,0,1,0,0
13,51649.21,1,0,0,0,0,0
249,166661.87,1,0,0,0,0,0
43,14255.3,0,0,0,1,0,0
352,223637.37,0,1,0,0,0,0
550,96838.19,0,1,0,0,0,0
38,175778.58,0,1,0,0,0,0
205,2138.95,0,0,0,1,0,0
358,93487.91,0,1,0,0,0,0
329,5817.35,0,0,0,1,0,0
329,181493.21,0,1,0,0,0,0
588,632325.63,0,0,0,0,1,0
17,28818.77,0,0,0,1,0,0
305,2948.27,0,0,0,1,0,0
211,203992.58,1,0,0,0,0,0
406,1715.63,0,0,0,1,0,0
47,118320.29,0,1,0,0,0,0
43,70213.83,0,1,0,0,0,0
226,296829.2,1,0,0,0,0,0
540,347161.46,0,1,0,0,0,0
36,378015.74,0,1,0,0,0,0
165,194671.7,1,0,0,0,0,0
15,11051.95,0,0,0,1,0,0
16,53877.27,0,1,0,0,0,0
278,5962.58,0,0,0,1,0,0
211,16398.04,0,1,0,0,0,0
253,47347.71,0,1,0,0,0,0
376,6895.99,0,0,0,1,0,0
333,20230.23,0,0,0,1,0,0
356,8601.7,0,0,0,1,0,0
282,12153.46,0,0,0,1,0,0
187,85817.47,1,0,0,0,0,0
378,84385.69,1,0,0,0,0,0
277,180274.66,1,0,0,0,0,0
251,261348.57,0,1,0,0,0,0
133,24171.7,0,0,0,1,0,0
297,29929.55,0,0,0,1,0,0
307,2109.22,0,0,0,1,0,0
155,14603.65,0,0,0,1,0,0
185,3685.64,1,0,0,0,0,0
210,7889.54,0,0,0,1,0,0
399,29608.68,0,1,0,0,0,0
234,223155.51,1,0,0,0,0,0
297,60057.64,1,0,0,0,0,0
351,218833.5,0,1,0,0,0,0
16,18490.26,0,0,0,1,0,0
202,189583.08,0,1,0,0,0,0
203,19572.94,0,0,0,1,0,0
525,443152.71,0,0,0,0,1,0
156,2011.7,0,0,1,0,0,0
329,93491.95,1,0,0,0,0,0
369,2048101.41,0,0,0,0,1,0
211,70592.46,1,0,0,0,0,0
21,10965.27,0,0,0,1,0,0
397,89435.12,0,1,0,0,0,0
120,26567.84,0,0,0,1,0,0
133,222837.84,0,1,0,0,0,0
350,169060.66,0,1,0,0,0,0
131,240806.94,0,1,0,0,0,0
206,208602.66,0,1,0,0,0,0
227,14254.66,0,1,0,0,0,0
280,425610.4,0,1,0,0,0,0
656,21.66,0,0,0,1,0,0
323,30417.48,0,0,0,1,0,0
274,8696.11,0,0,0,1,0,0
210,17976.56,0,0,0,1,0,0
284,10501.12,0,0,0,1,0,0
179,145883.25,0,1,0,0,0,0
19,40441.8,0,1,0,0,0,0
284,48203.11,0,1,0,0,0,0
304,506488.51,0,0,0,0,1,0
16,15498.81,0,0,0,1,0,0
186,281147.21,1,0,0,0,0,0
548,147086.56,1,0,0,0,0,0
370,541930.35,0,1,0,0,0,0
403,266835.9,0,1,0,0,0,0
328,17557.31,0,1,0,0,0,0
232,249877.42,1,0,0,0,0,0
203,176047.16,1,0,0,0,0,0
325,6828.58,0,0,0,1,0,0
298,45421.43,0,0,0,1,0,0
254,12471.36,0,0,0,1,0,0
331,230797.88,0,1,0,0,0,0
400,337361.93,0,1,0,0,0,0
203,16669.21,0,0,0,1,0,0
347,4314.7,0,0,0,1,0,0
129,122567.38,0,0,0,0,1,0
256,460099.38,0,0,0,0,1,0
162,380422.65,0,1,0,0,0,0
280,22337.62,0,1,0,0,0,0
19,982163.2,0,0,0,0,1,0
178,136389.45,0,1,0,0,0,0
132,70671.75,0,1,0,0,0,0
182,16384.34,0,0,0,1,0,0
332,94101.29,1,0,0,0,0,0
401,336830.94,0,0,0,0,1,0
544,36067.44,0,0,0,1,0,0
661,403253.91,0,1,0,0,0,0
299,84315.44,0,1,0,0,0,0
188,83501.2,0,1,0,0,0,0
238,427231.15,0,0,0,0,1,0
323,83057.0,0,1,0,0,0,0
204,2475.56,0,0,0,1,0,0
211,3940.98,0,0,0,1,0,0
33,283071.92,0,1,0,0,0,0
184,255057.05,0,1,0,0,0,0
187,10051.99,0,0,0,1,0,0
130,6550.06,0,0,0,1,0,0
17,4503.81,0,0,0,1,0,0
688,368598.34,1,0,0,0,0,0
232,118575.34,0,1,0,0,0,0
250,2232.15,0,0,0,1,0,0
258,325496.63,0,1,0,0,0,0
379,30982.97,0,0,0,1,0,0
15,307755.85,0,0,0,0,1,0
165,33927.45,0,0,0,1,0,0
184,48079.75,1,0,0,0,0,0
12,221753.38,0,1,0,0,0,0
398,222800.84,0,1,0,0,0,0
187,97185.53,0,1,0,0,0,0
284,9828.82,0,0,0,1,0,0
210,181866.54,0,1,0,0,0,0
402,85653.55,0,1,0,0,0,0
276,115358.55,0,1,0,0,0,0
42,159775.71,0,1,0,0,0,0
302,83178.1,0,1,0,0,0,0
232,641623.32,0,0,0,0,1,0
400,29004.22,1,0,0,0,0,0
131,46610.67,0,0,0,1,0,0
12,134059.73,1,0,0,0,0,0
188,310316.12,0,1,0,0,0,0
379,345683.75,0,0,0,0,1,0
18,1274.12,0,0,0,1,0,0
522,305.59,0,0,0,1,0,0
255,123392.51,1,0,0,0,0,0
181,274818.37,0,1,0,0,0,0
181,91292.38,0,1,0,0,0,0
137,15155.22,0,0,0,1,0,0
203,88924.27,1,0,0,0,0,0
276,51178.52,1,0,0,0,0,0
211,286001.16,1,0,0,0,0,0
311,3852.98,0,0,0,1,0,0
259,166026.54,0,1,0,0,0,0
401,186676.56,1,0,0,0,0,0
355,2793.07,0,0,0,1,0,0
42,200660.35,0,1,0,0,0,0
405,117854.27,1,0,0,0,0,0
226,261271.29,0,1,0,0,0,0
17,271041.3,1,0,0,0,0,0
45,46473.99,0,0,0,1,0,0
299,347751.89,0,1,0,0,0,0
39,17161.57,0,0,0,1,0,0
134,17663.72,0,0,0,1,0,0
7,14786.79,0,0,0,1,0,0
12,40235.2,0,0,0,1,0,0
300,16894.23,0,0,0,1,0,0
204,330144.05,0,1,0,0,0,0
661,101114.13,1,0,0,0,0,0
303,335.31,0,0,0,1,0,0
34,468057.08,0,1,0,0,0,0
181,508307.46,0,1,0,0,0,0
323,31225.69,0,0,0,1,0,0
401,23143.94,0,1,0,0,0,0
42,133564.09,0,1,0,0,0,0
231,7526.59,0,0,0,1,0,0
377,79406.29,0,1,0,0,0,0
234,14886.54,0,0,0,1,0,0
158,106691.97,0,1,0,0,0,0
405,176857.82,1,0,0,0,0,0
250,167501.44,1,0,0,0,0,0
134,46833.19,0,1,0,0,0,0
13,556677.39,0,1,0,0,0,0
330,309655.99,0,1,0,0,0,0
186,172649.11,1,0,0,0,0,0
617,171691.79,0,1,0,0,0,0
403,404817.68,0,1,0,0,0,0
394,37052.14,0,0,0,1,0,0
35,395533.05,0,0,0,0,1,0
282,2478.8,0,0,0,1,0,0
280,1253.92,0,0,0,1,0,0
33,6121.33,1,0,0,0,0,0
637,152199.08,0,1,0,0,0,0
182,84322.32,0,1,0,0,0,0
163,7845.29,0,0,0,1,0,0
398,20139.33,0,0,0,1,0,0
155,37926.86,0,1,0,0,0,0
181,5368.84,0,1,0,0,0,0
284,85142.74,1,0,0,0,0,0
40,609570.08,1,0,0,0,0,0
237,209871.54,0,1,0,0,0,0
379,287618.79,0,1,0,0,0,0
203,89238.83,0,1,0,0,0,0
282,66407.85,0,1,0,0,0,0
19,63293.27,0,1,0,0,0,0
284,186032.55,1,0,0,0,0,0
308,258726.93,0,1,0,0,0,0
381,7689.19,0,0,0,1,0,0
687,154996.71,0,1,0,0,0,0
228,1915.58,0,0,0,1,0,0
403,146523.33,0,1,0,0,0,0
185,203102.99,1,0,0,0,0,0
551,2580.5,0,0,0,1,0,0
188,37950.43,0,1,0,0,0,0
189,2663.59,0,0,0,1,0,0
140,4929.4,0,0,0,1,0,0
183,37986.17,0,1,0,0,0,0
142,235195.65,0,1,0,0,0,0
259,410742.07,0,0,0,0,1,0
398,185052.37,1,0,0,0,0,0
204,218872.51,0,1,0,0,0,0
209,10700.71,0,0,0,0,1,0
527,9352.41,0,0,0,1,0,0
201,7441.35,1,0,0,0,0,0
14,146244.51,0,1,0,0,0,0
210,2609.1,0,0,0,1,0,0
211,10077.4,0,1,0,0,0,0
351,82750.27,0,1,0,0,0,0
306,278251.69,1,0,0,0,0,0
379,5486.52,0,0,0,1,0,0
258,6261.16,0,0,0,1,0,0
20,57319.74,1,0,0,0,0,0
210,3640.07,0,1,0,0,0,0
185,6353.9,0,0,0,1,0,0
354,621784.85,0,1,0,0,0,0
14,34880.57,0,0,0,1,0,0
281,51992.21,0,0,0,0,1,0
44,5803.33,0,0,0,1,0,0
42,88015.2,0,1,0,0,0,0
396,43132.0,1,0,0,0,0,0
311,84402.46,1,0,0,0,0,0
310,339272.04,1,0,0,0,0,0
133,23279.59,0,0,0,1,0,0
355,64394.31,1,0,0,0,0,0
207,435921.07,1,0,0,0,0,0
261,9866.3,0,0,0,1,0,0
252,5751.45,0,0,0,1,0,0
39,452614.8,0,1,0,0,0,0
305,130137.48,1,0,0,0,0,0
135,5434.53,0,0,0,1,0,0
9,13109.68,0,0,0,1,0,0
38,10291.88,0,0,0,1,0,0
250,10924.28,0,0,0,1,0,0
358,253697.66,0,1,0,0,0,0
202,6398.95,0,0,0,1,0,0
33,369903.73,0,1,0,0,0,0
134,204126.15,1,0,0,0,0,0
332,111314.8,0,1,0,0,0,0
251,25159.25,0,0,0,1,0,0
257,144166.87,0,1,0,0,0,0
34,213452.63,0,1,0,0,0,0
538,146560.78,1,0,0,0,0,0
137,16113.92,0,0,0,1,0,0
330,303669.0,1,0,0,0,0,0
239,537.23,0,0,0,1,0,0
276,129269.44,0,1,0,0,0,0
253,32992.72,0,1,0,0,0,0
359,5668.83,0,0,0,1,0,0
179,434370.88,1,0,0,0,0,0
16,84730.26,0,1,0,0,0,0
277,259409.14,0,1,0,0,0,0
202,346688.34,0,1,0,0,0,0
346,105734.3,1,0,0,0,0,0
348,85722.27,0,1,0,0,0,0
40,122248.07,0,1,0,0,0,0
401,35566.96,0,0,0,1,0,0
208,1657.19,0,0,0,1,0,0
299,35813.11,0,0,0,1,0,0
161,117711.68,0,1,0,0,0,0
401,252442.21,0,1,0,0,0,0
309,94804.87,1,0,0,0,0,0
20,206006.42,0,0,0,0,1,0
35,183244.69,0,1,0,0,0,0
13,142501.22,0,1,0,0,0,0
38,2817.41,0,0,0,1,0,0
378,14799.89,0,0,0,1,0,0
372,74141.62,1,0,0,0,0,0
335,20532.76,0,0,0,1,0,0
231,408320.59,1,0,0,0,0,0
188,270673.8,1,0,0,0,0,0
327,153476.04,0,1,0,0,0,0
402,21466.36,0,0,0,1,0,0
372,29472.97,0,0,0,1,0,0
231,102506.5,0,1,0,0,0,0
328,188059.31,0,1,0,0,0,0
131,202924.32,1,0,0,0,0,0
235,105972.49,1,0,0,0,0,0
345,3465.97,0,0,0,1,0,0
37,375024.2,0,1,0,0,0,0
133,57177.84,0,1,0,0,0,0
327,250313.89,1,0,0,0,0,0
181,206967.92,0,1,0,0,0,0
420,321154.95,0,1,0,0,0,0
375,1335644.75,0,0,0,0,1,0
203,474114.9,1,0,0,0,0,0
226,23205.57,0,0,0,1,0,0
204,61269.72,1,0,0,0,0,0
254,544203.72,0,0,0,0,1,0
188,223937.93,0,1,0,0,0,0
528,10056.19,0,0,0,1,0,0
186,31464.0,0,0,0,1,0,0
382,25309.5,0,1,0,0,0,0
228,1725464.3,0,0,0,0,1,0
276,347752.2,0,1,0,0,0,0
274,165299.73,1,0,0,0,0,0
18,42251.06,0,1,0,0,0,0
186,223967.81,1,0,0,0,0,0
253,327664.35,0,1,0,0,0,0
142,126211.83,0,1,0,0,0,0
394,181230.42,0,1,0,0,0,0
323,21902.51,0,0,0,1,0,0
155,1094383.87,0,0,0,0,1,0
139,7141.75,0,0,0,1,0,0
283,58866.62,0,1,0,0,0,0
399,132132.83,1,0,0,0,0,0
202,316595.91,0,1,0,0,0,0
238,116.51,0,0,0,1,0,0
15,1483.19,0,0,0,1,0,0
305,104603.03,0,1,0,0,0,0
8,331287.81,1,0,0,0,0,0
95,25335.02,1,0,0,0,0,0
45,4395.25,0,0,0,1,0,0
37,7281.59,0,0,0,1,0,0
353,240349.93,0,1,0,0,0,0
351,33402.52,0,0,0,1,0,0
140,72649.85,0,1,0,0,0,0
302,80021.36,0,0,0,1,0,0
398,15655.09,0,0,0,1,0,0
376,5098.94,0,0,0,1,0,0
43,153721.21,0,1,0,0,0,0
402,185687.27,1,0,0,0,0,0
226,8176.09,1,0,0,0,0,0
20,115436.08,1,0,0,0,0,0
34,655546.0,0,1,0,0,0,0
354,55910.19,0,1,0,0,0,0
212,15892.3,1,0,0,0,0,0
205,12216.45,0,0,0,1,0,0
8,11876.81,0,0,0,1,0,0
476,407297.9,0,0,0,0,1,0
395,33929.44,0,1,0,0,0,0
431,109700.44,0,0,0,0,1,0
129,153917.1,1,0,0,0,0,0
19,192286.71,0,1,0,0,0,0
19,148887.61,1,0,0,0,0,0
329,160358.06,1,0,0,0,0,0
300,207329.46,0,1,0,0,0,0
186,5459.69,0,0,0,1,0,0
351,139475.65,1,0,0,0,0,0
284,16612.32,0,0,0,1,0,0
378,70348.98,0,1,0,0,0,0
178,3007.13,1,0,0,0,0,0
133,129329.42,1,0,0,0,0,0
133,309798.49,0,0,0,0,1,0
375,13031.41,0,0,0,1,0,0
396,174230.48,0,1,0,0,0,0
154,14079.6,0,0,0,1,0,0
235,11940.83,0,1,0,0,0,0
304,110819.8,0,1,0,0,0,0
256,315204.03,0,1,0,0,0,0
227,6550.74,0,1,0,0,0,0
214,86667.66,0,0,0,0,1,0
396,316915.52,1,0,0,0,0,0
211,167453.78,0,1,0,0,0,0
257,18254.36,0,0,0,1,0,0
210,1414.09,0,0,0,1,0,0
236,153502.37,1,0,0,0,0,0
275,222858.38,0,1,0,0,0,0
274,3642.93,0,0,0,1,0,0
34,2774.66,0,0,0,1,0,0
44,4895.11,1,0,0,0,0,0
213,38128.19,0,0,0,1,0,0
281,19597.3,0,1,0,0,0,0
396,19661.77,0,1,0,0,0,0
203,549353.06,1,0,0,0,0,0
350,13009.96,0,0,0,1,0,0
253,331957.07,1,0,0,0,0,0
325,1879642.4,0,0,0,0,1,0
156,3804.13,1,0,0,0,0,0
236,26772.3,1,0,0,0,0,0
189,389794.21,0,0,0,0,1,0
180,9532.41,0,0,0,1,0,0
41,853189.68,0,0,0,0,1,0
226,256954.09,1,0,0,0,0,0
261,355958.23,0,1,0,0,0,0
182,429233.98,1,0,0,0,0,0
275,4067.12,0,0,0,1,0,0
329,19925.13,0,0,0,1,0,0
159,54152.0,0,1,0,0,0,0
351,113825.33,0,1,0,0,0,0
184,26226.25,0,0,0,1,0,0
381,141652.21,0,1,0,0,0,0
21,59743.07,1,0,0,0,0,0
34,358219.86,0,1,0,0,0,0
209,284925.52,1,0,0,0,0,0
13,70471.55,0,1,0,0,0,0
12,4174.13,0,0,0,1,0,0
167,109071.52,1,0,0,0,0,0
207,52368.35,0,1,0,0,0,0
206,265356.5,0,1,0,0,0,0
21,12096.33,0,0,0,1,0,0
42,5252.16,0,0,0,1,0,0
35,6751.68,0,0,0,1,0,0
356,215833.02,1,0,0,0,0,0
206,12168.69,0,0,0,1,0,0
20,4743.0,0,0,1,0,0,0
41,12003.79,0,0,0,1,0,0
131,297622.63,0,1,0,0,0,0
186,1014.29,0,0,0,1,0,0
133,273319.81,0,1,0,0,0,0
545,120863.76,0,1,0,0,0,0
332,90348.59,0,0,0,0,1,0
299,144166.76,0,1,0,0,0,0
297,6697.27,0,0,0,1,0,0
